timestamp,level,file,line,func,message
2026-05-09 19:38:50.591,TRACE,toolbox.cpp,114,preprocess_image,"preprocess_image: dst=[H:240 W:240 C:3 type:16]"
2026-05-09 19:38:50.591,TRACE,classifier.cpp,102,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 19:38:50.591,TRACE,hailo_infer.cpp,111,infer,"infer start: input=[H:240 W:240 C:3 type:16] output_vstreams=1"
2026-05-09 19:38:50.591,TRACE,hailo_infer.cpp,119,infer,"input frame_size=172800"
2026-05-09 19:38:50.616,TRACE,hailo_infer.cpp,152,infer,"all threads joined"
2026-05-09 19:38:50.616,TRACE,hailo_infer.cpp,155,infer,"write status=0"
2026-05-09 19:38:50.616,TRACE,hailo_infer.cpp,159,infer,"read[0] status=0"
2026-05-09 19:38:50.616,INFO ,hailo_infer.cpp,165,infer,"temperature: ts0=57.4 C ts1=57.8 C"
2026-05-09 19:38:50.616,TRACE,hailo_infer.cpp,173,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 19:38:50.616,TRACE,hailo_infer.cpp,176,infer,"infer done: 1 results"
2026-05-09 19:38:50.616,DEBUG,classifier.cpp,109,main,"infer done: 24.86 ms"
2026-05-09 19:38:50.616,TRACE,classifier.cpp,116,main,"output: num_classes=1001"
2026-05-09 19:38:50.616,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=706 conf=0.5569 threshold=0.30"
2026-05-09 19:38:50.616,TRACE,classifier.cpp,56,classify_and_format,"classify: result=patio, terrace (55.7%)"
2026-05-09 19:38:50.616,INFO ,classifier.cpp,119,main,"result: bus.jpg -> patio, terrace (55.7%)"
2026-05-09 19:38:50.681,TRACE,toolbox.cpp,202,save_image,"save_image: saved local_data/output_img/bus.jpg [H:853 W:1280]"
2026-05-09 19:38:50.681,TRACE,classifier.cpp,125,main,"saved: local_data/output_img/bus.jpg"
2026-05-09 19:38:50.682,TRACE,toolbox.cpp,41,is_image_file,"is_image_file: local_data/input_img/dog.jpg -> yes"
2026-05-09 19:38:50.682,DEBUG,classifier.cpp,91,main,"processing: dog.jpg"
2026-05-09 19:38:50.682,TRACE,classifier.cpp,98,main,"image loaded: [H:194 W:259 C:3]"
2026-05-09 19:38:50.682,TRACE,toolbox.cpp,98,preprocess_image,"preprocess_image: src=[H:194 W:259 C:3] target=[H:240 W:240] norm=0"
2026-05-09 19:38:50.683,TRACE,toolbox.cpp,114,preprocess_image,"preprocess_image: dst=[H:240 W:240 C:3 type:16]"
2026-05-09 19:38:50.683,TRACE,classifier.cpp,102,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 19:38:50.683,TRACE,hailo_infer.cpp,111,infer,"infer start: input=[H:240 W:240 C:3 type:16] output_vstreams=1"
2026-05-09 19:38:50.683,TRACE,hailo_infer.cpp,119,infer,"input frame_size=172800"
2026-05-09 19:38:50.689,TRACE,hailo_infer.cpp,152,infer,"all threads joined"
2026-05-09 19:38:50.689,TRACE,hailo_infer.cpp,155,infer,"write status=0"
2026-05-09 19:38:50.689,TRACE,hailo_infer.cpp,159,infer,"read[0] status=0"
2026-05-09 19:38:50.689,INFO ,hailo_infer.cpp,165,infer,"temperature: ts0=57.4 C ts1=57.8 C"
2026-05-09 19:38:50.689,TRACE,hailo_infer.cpp,173,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 19:38:50.689,TRACE,hailo_infer.cpp,176,infer,"infer done: 1 results"
2026-05-09 19:38:50.689,DEBUG,classifier.cpp,109,main,"infer done: 5.94 ms"
2026-05-09 19:38:50.689,TRACE,classifier.cpp,116,main,"output: num_classes=1001"
2026-05-09 19:38:50.689,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=160 conf=0.3059 threshold=0.30"
2026-05-09 19:38:50.689,TRACE,classifier.cpp,56,classify_and_format,"classify: result=Afghan hound, Afghan (30.6%)"
2026-05-09 19:38:50.689,INFO ,classifier.cpp,119,main,"result: dog.jpg -> Afghan hound, Afghan (30.6%)"
2026-05-09 19:38:50.691,TRACE,toolbox.cpp,202,save_image,"save_image: saved local_data/output_img/dog.jpg [H:194 W:259]"
2026-05-09 19:38:50.691,TRACE,classifier.cpp,125,main,"saved: local_data/output_img/dog.jpg"
2026-05-09 19:38:50.691,TRACE,toolbox.cpp,41,is_image_file,"is_image_file: local_data/input_img/images.jpg -> yes"
2026-05-09 19:38:50.691,DEBUG,classifier.cpp,91,main,"processing: images.jpg"
2026-05-09 19:38:50.692,TRACE,classifier.cpp,98,main,"image loaded: [H:168 W:300 C:3]"
2026-05-09 19:38:50.692,TRACE,toolbox.cpp,98,preprocess_image,"preprocess_image: src=[H:168 W:300 C:3] target=[H:240 W:240] norm=0"
2026-05-09 19:38:50.692,TRACE,toolbox.cpp,114,preprocess_image,"preprocess_image: dst=[H:240 W:240 C:3 type:16]"
2026-05-09 19:38:50.692,TRACE,classifier.cpp,102,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 19:38:50.692,TRACE,hailo_infer.cpp,111,infer,"infer start: input=[H:240 W:240 C:3 type:16] output_vstreams=1"
2026-05-09 19:38:50.692,TRACE,hailo_infer.cpp,119,infer,"input frame_size=172800"
2026-05-09 19:38:50.698,TRACE,hailo_infer.cpp,152,infer,"all threads joined"
2026-05-09 19:38:50.698,TRACE,hailo_infer.cpp,155,infer,"write status=0"
2026-05-09 19:38:50.698,TRACE,hailo_infer.cpp,159,infer,"read[0] status=0"
2026-05-09 19:38:50.698,INFO ,hailo_infer.cpp,165,infer,"temperature: ts0=57.4 C ts1=57.8 C"
2026-05-09 19:38:50.698,TRACE,hailo_infer.cpp,173,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 19:38:50.698,TRACE,hailo_infer.cpp,176,infer,"infer done: 1 results"
2026-05-09 19:38:50.698,DEBUG,classifier.cpp,109,main,"infer done: 5.90 ms"
2026-05-09 19:38:50.698,TRACE,classifier.cpp,116,main,"output: num_classes=1001"
2026-05-09 19:38:50.698,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=818 conf=0.8000 threshold=0.30"
2026-05-09 19:38:50.698,TRACE,classifier.cpp,56,classify_and_format,"classify: result=spotlight, spot (80.0%)"
2026-05-09 19:38:50.698,INFO ,classifier.cpp,119,main,"result: images.jpg -> spotlight, spot (80.0%)"
2026-05-09 19:38:50.700,TRACE,toolbox.cpp,202,save_image,"save_image: saved local_data/output_img/images.jpg [H:168 W:300]"
2026-05-09 19:38:50.700,TRACE,classifier.cpp,125,main,"saved: local_data/output_img/images.jpg"
2026-05-09 19:38:50.700,TRACE,toolbox.cpp,41,is_image_file,"is_image_file: local_data/input_img/people.jpg -> yes"
2026-05-09 19:38:50.700,DEBUG,classifier.cpp,91,main,"processing: people.jpg"
2026-05-09 19:38:50.726,TRACE,classifier.cpp,98,main,"image loaded: [H:1334 W:2000 C:3]"
2026-05-09 19:38:50.726,TRACE,toolbox.cpp,98,preprocess_image,"preprocess_image: src=[H:1334 W:2000 C:3] target=[H:240 W:240] norm=0"
2026-05-09 19:38:50.731,TRACE,toolbox.cpp,114,preprocess_image,"preprocess_image: dst=[H:240 W:240 C:3 type:16]"
2026-05-09 19:38:50.732,TRACE,classifier.cpp,102,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 19:38:50.732,TRACE,hailo_infer.cpp,111,infer,"infer start: input=[H:240 W:240 C:3 type:16] output_vstreams=1"
2026-05-09 19:38:50.732,TRACE,hailo_infer.cpp,119,infer,"input frame_size=172800"
2026-05-09 19:38:50.738,TRACE,hailo_infer.cpp,152,infer,"all threads joined"
2026-05-09 19:38:50.738,TRACE,hailo_infer.cpp,155,infer,"write status=0"
2026-05-09 19:38:50.738,TRACE,hailo_infer.cpp,159,infer,"read[0] status=0"
2026-05-09 19:38:50.738,INFO ,hailo_infer.cpp,165,infer,"temperature: ts0=57.4 C ts1=57.8 C"
2026-05-09 19:38:50.738,TRACE,hailo_infer.cpp,173,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 19:38:50.738,TRACE,hailo_infer.cpp,176,infer,"infer done: 1 results"
2026-05-09 19:38:50.738,DEBUG,classifier.cpp,109,main,"infer done: 5.98 ms"
2026-05-09 19:38:50.738,TRACE,classifier.cpp,116,main,"output: num_classes=1001"
2026-05-09 19:38:50.738,TRACE,classifier.cpp,46,classify_and_format,"classify: top_idx=446 conf=0.5647 threshold=0.30"
2026-05-09 19:38:50.738,TRACE,classifier.cpp,56,classify_and_format,"classify: result=binder, ring-binder (56.5%)"
2026-05-09 19:38:50.738,INFO ,classifier.cpp,119,main,"result: people.jpg -> binder, ring-binder (56.5%)"
2026-05-09 19:38:50.762,TRACE,toolbox.cpp,202,save_image,"save_image: saved local_data/output_img/people.jpg [H:1334 W:2000]"
2026-05-09 19:38:50.763,TRACE,classifier.cpp,125,main,"saved: local_data/output_img/people.jpg"
2026-05-09 19:38:50.764,INFO ,classifier.cpp,129,main,"all done: 4 images processed"
2026-05-09 19:38:50.764,INFO ,toolbox.cpp,234,print_inference_statistics,"stats: frames=4 fps=93.71 latency=10.67 ms total=0.248 sec"
