timestamp,level,file,line,func,message
2026-05-09 21:23:16.803,INFO ,classifier.cpp,64,main,"classifier started"
2026-05-09 21:23:16.803,DEBUG,classifier.cpp,70,main,"config: net=src/classification/hef/efficientnet_m.hef"
2026-05-09 21:23:16.803,DEBUG,classifier.cpp,71,main,"config: input=local_data/input_img"
2026-05-09 21:23:16.803,DEBUG,classifier.cpp,72,main,"config: output=local_data/output_img"
2026-05-09 21:23:16.804,INFO ,classifier.cpp,76,main,"loading model: src/classification/hef/efficientnet_m.hef"
2026-05-09 21:23:16.804,TRACE,hailo_infer.cpp,12,HailoInfer,"creating VDevice"
2026-05-09 21:23:16.816,TRACE,hailo_infer.cpp,16,HailoInfer,"VDevice created"
2026-05-09 21:23:16.816,TRACE,hailo_infer.cpp,18,HailoInfer,"loading HEF: src/classification/hef/efficientnet_m.hef"
2026-05-09 21:23:16.824,TRACE,hailo_infer.cpp,20,HailoInfer,"HEF loaded"
2026-05-09 21:23:16.848,TRACE,hailo_infer.cpp,28,HailoInfer,"network group configured"
2026-05-09 21:23:16.848,TRACE,hailo_infer.cpp,32,HailoInfer,"output vstream registered: efficientnet_m/softmax1"
2026-05-09 21:23:16.848,TRACE,hailo_infer.cpp,43,init_vstreams,"creating input vstream params (format_type=1)"
2026-05-09 21:23:16.848,TRACE,hailo_infer.cpp,55,init_vstreams,"input vstream: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3] frame_size=172800"
2026-05-09 21:23:16.849,TRACE,hailo_infer.cpp,62,init_vstreams,"creating output vstream params (format_type=3)"
2026-05-09 21:23:16.849,TRACE,hailo_infer.cpp,74,init_vstreams,"output vstream: name=efficientnet_m/softmax1 shape=[H:1 W:1 C:1001] frame_size=4004"
2026-05-09 21:23:16.849,TRACE,hailo_infer.cpp,36,HailoInfer,"HailoInfer init done"
2026-05-09 21:23:16.849,TRACE,hailo_infer.cpp,83,get_input_info,"get_input_info: name=efficientnet_m/input_layer1 shape=[H:240 W:240 C:3]"
2026-05-09 21:23:16.849,INFO ,classifier.cpp,81,main,"model ready: input=[H:240 W:240]"
2026-05-09 21:23:16.850,TRACE,toolbox.cpp,41,is_image_file,"is_image_file: local_data/input_img/n03598930_jigsaw_puzzle.JPEG -> yes"
2026-05-09 21:23:16.850,DEBUG,classifier.cpp,91,main,"processing: n03598930_jigsaw_puzzle.JPEG"
2026-05-09 21:23:16.856,TRACE,classifier.cpp,98,main,"image loaded: [H:340 W:500 C:3]"
2026-05-09 21:23:16.856,TRACE,toolbox.cpp,99,preprocess_image,"preprocess_image: src=[H:340 W:500 C:3] target=[H:240 W:240] norm=0"
2026-05-09 21:23:16.860,TRACE,toolbox.cpp,115,preprocess_image,"preprocess_image: dst=[H:240 W:240 C:3 type:16]"
2026-05-09 21:23:16.860,TRACE,classifier.cpp,102,main,"image preprocessed: [H:240 W:240 C:3]"
2026-05-09 21:23:16.860,TRACE,hailo_infer.cpp,111,infer,"infer start: input=[H:240 W:240 C:3 type:16] output_vstreams=1"
2026-05-09 21:23:16.860,TRACE,hailo_infer.cpp,119,infer,"input frame_size=172800"
2026-05-09 21:23:16.884,TRACE,hailo_infer.cpp,152,infer,"all threads joined"
2026-05-09 21:23:16.884,TRACE,hailo_infer.cpp,155,infer,"write status=0"
2026-05-09 21:23:16.885,TRACE,hailo_infer.cpp,159,infer,"read[0] status=0"
2026-05-09 21:23:16.885,INFO ,hailo_infer.cpp,165,infer,"temperature: ts0=60.2 C ts1=60.3 C"
2026-05-09 21:23:16.885,TRACE,hailo_infer.cpp,173,infer,"result[0]: name=efficientnet_m/softmax1 buf_size=4004"
2026-05-09 21:23:16.885,TRACE,hailo_infer.cpp,176,infer,"infer done: 1 results"
